FIPS,y,BreachesPer100K,CensusMean,OpProfitMargin,CapitalExp,OpIncome,AR,BadDebt,BedUtil,OutpatientVisits,ALOS,Pop2020,PopDensity,Native,Hispanic,Black,Asian,Prop65,UE2019,Poverty,AcuteBeds,CMI,PedTrauma,MedCenter
49021,0,0,11.8,0.18,1993507,18188807,23756477,3306821,0.246,95568,2.7,54839,6.423328176,0.023,0.086,0.005,0.005889969,0.129,2.9,14.4,48,1.54,0,0
49035,3,0.258523298,327.7214286,0.158,39430439,95669408.86,266093892.2,41649309,0.495928571,490133.1429,4.4,1160437,603.7830449,0.006,0.181,0.017,0.03881555,0.112,2.5,9,2043,1.919,1,1
49041,0,0,5,0.092,1411995,4330794,8807245,1699646,0.21,34291,2.8,21620,4.3694422,0.018,0.051,0.007,0.000555042,0.165,3.1,12,24,1.42,0,0
49043,0,0,9,0.083,3315609,8446704,19336059,3077900,0.242,38669,2.6,42145,8.699056127,0.002,0.115,0.008,0.015826314,0.134,2.4,6.2,37,1.7,0,0
49047,0,0,7.3,0.111,18332291,6382602,8300449,4145650,0.188,19546,2.7,35734,3.078044316,0.074,0.084,0.005,0.003582023,0.113,4.2,11.5,39,1.33,0,0
49049,0,0,63.02,0.2216,9690993.6,31482945,45698927.6,7136699.6,0.3842,62707.2,3.94,636235,122.6037994,0.004,0.116,0.005,0.013814078,0.079,2.4,9.4,669,1.9,0,0
49053,0,0,158.7,0.057,6491995,36151215,292128298,25210036,0.645,344497,3.8,177556,28.24160227,0.011,0.102,0.006,0.00686544,0.22,3,9.7,246,1.98,0,0
49057,0,0,107.15,0.244,15847805,67623594,84405911,15558908,0.5215,143270,4.4,260213,174.3444467,0.006,0.182,0.01,0.01047219,0.119,3,9.4,417,1.96,0,0
50003,0,0,27.6,-0.324,5345987,-41187062,12006185,4252449,0.354,153316,3.7,35470,20.28905703,0.002,0.019,0.004,0.010995207,0.234,2.9,11.4,78,1.29,0,0
50007,1,0.610597531,446.15,-0.35,54901050,-509655052,247566622.5,31406571.5,0.6625,872934.5,6.35,163774,117.844202,0.002,0.023,0.025,0.041197015,0.156,1.8,10.4,422,1.9,1,1
50023,0,0,51.1,-0.395,4519298,-71153348,34132725,4491296,0.58,160727,5,58409,32.8245787,0.003,0.019,0.008,0.00790974,0.202,2.3,10.8,76,1.43,0,0
51003,0,0,87.7,-0.054,5922071,-16734594,38866000,8714950,0.585,197731,4.3,109330,58.59032218,0.002,0.058,0.097,0.051458886,0.193,2.5,8.7,150,1.55,0,0
51005,0,0,13.4,0.06,1941889,1986418,7530316,2190750,0.141,24744,4.4,14860,12.84790484,0,0.014,0.054,0.000740242,0.255,3.4,14.8,95,1.33,0,0
51013,1,0.42222241,240.8,0.004,19458160,1859128,194759559,8584102,0.789,172329,4.4,236842,3517.472859,0.003,0.156,0.086,0.101299601,0.111,1.9,6.3,305,1.81,0,0
51015,1,1.323486593,91,0.081,19003533,26508526,28631904,14434370,0.474,247377,3.9,75558,30.1663849,0.002,0.026,0.041,0.005995394,0.219,2.4,9,209,1.54,0,0
51041,0,0,260.3,0.2275,70406604.5,156579630.5,159637816,21741493.5,0.72,129829.5,4.8,352802,321.5963946,0.003,0.085,0.225,0.032307073,0.154,2.7,7.6,742,1.71,0,0
51047,0,0,31.7,-0.073,7322749,-7480809,64603890,5909886,0.453,84081,4.1,52605,53.5643826,0.003,0.103,0.132,0.013553845,0.16,2.6,8.7,70,1.46,0,0
51059,1,0.087143539,393.26,0.0844,123550840.4,39797512.4,382962382.8,2553612.8,0.6444,197998.8,4.58,1147532,1133.158665,0.001,0.162,0.094,0.189158995,0.14,2.3,6.1,1328,1.825,0,0
51061,0,0,31.4,0.036,2891749,5028938,22587462,6319680,0.323,60188,4.5,71222,42.4363217,0.003,0.08,0.073,0.014054646,0.169,2.4,6.1,97,1.42,0,0
51083,0,0,31.4,0.006,3857872,449865,8049937,2899244,0.713,63952,4.4,33911,16.01153919,0.003,0.02,0.346,0.00790304,0.248,3.9,14.5,107,1.5,0,0
51085,0,0,185,0.082,18875809,31462083,46312176,16686077,0.791,128231,5.7,107766,88.92917274,0.002,0.029,0.09,0.015310952,0.184,2.4,5.2,225,1.84,0,0
51087,0,0,259.65,0.155,38998152.5,91715191,178698212,23302924,0.534,199644,5.7,330818,546.643663,0.002,0.055,0.294,0.080276768,0.159,2.8,9,1063,1.895,0,0
51095,0,0,76.1,-0.014,7596149,-2238256,23998000,12477457,0.548,138971,4.7,76523,207.5343014,0.001,0.056,0.128,0.023300184,0.258,2.7,7,179,1.475,0,0
51107,0,0,66.55,0.014,121413785,8577752,65029258,1258035.5,0.444,47580,3.85,413538,309.5742314,0.002,0.135,0.072,0.167389696,0.097,2.3,3.6,269,1.535,0,0
51117,0,0,42.1,-0.228,940787,-29112840,78174354,9123027,0.602,46096,5,30587,18.88666574,0.002,0.029,0.356,0.001111583,0.259,4,18.7,66,1.42,0,0
51121,0,0,60.25,0.2545,5691129.5,41663050,75158641.5,8220636.5,0.6475,51397.5,4.6,98535,98.34613353,0.004,0.032,0.044,0.066088192,0.132,2.8,24.1,202,1.52,0,0
51147,0,0,34.9,0.088,5252597,7698900,13549314,2983016,0.447,28749,3.9,22802,25.15677558,0.003,0.038,0.319,0.006490659,0.17,3.8,20,86,1.4,0,0
51153,0,0,71.8,0.078,1955262.5,15505267,30257156.5,15945847,0.5795,48902.5,4.25,470335,540.8868271,0.003,0.23,0.201,0.079026651,0.103,2.5,6.4,207,1.53,0,0
51155,0,0,16,0.022,1421719,1263168,9597157,2629945,0.357,21300,4.4,34027,41.07670604,0,0.017,0.046,0.007170776,0.235,3.4,14.6,92,1.36,0,0
51177,0,0,65.5,0.085,6757663,10559520,26596008,7352352,0.624,22320,3.6,136215,130.9901721,0.003,0.094,0.156,0.024542084,0.147,2.9,7.5,105,1.59,0,0
51179,0,0,34.9,0.03,2868107,3006595,42405967,10057825,0.388,31652,3.5,152882,219.2682771,0.003,0.123,0.167,0.031920043,0.107,2.8,5.4,90,1.34,0,0
51185,0,0,25,-0.029,410011,-2845071,12090956,8520227,0.165,59232,3.9,40595,30.21221351,0.002,0.01,0.032,0.006700333,0.231,4.4,18.2,207,1.25,0,0
51187,0,0,15.8,-0.111,36587444,-9767649,17619202,5885319,0.343,33118,3.5,40164,72.28407685,0.002,0.043,0.037,0.010382432,0.168,2.8,10.3,46,1.18,0,0
51191,0,0,68.8,0.028,11132457,4433258,105155642,7348677,0.598,86805,4.3,53740,36.97573051,0,0.015,0.014,0.005452177,0.236,3.3,15.2,115,1.57,0,0
51195,0,0,16.7,0.077,200814816,9141241,104407647,3003138,0.341,40819,3.7,37383,35.77652241,0.001,0.012,0.055,0.004413771,0.192,4.6,25.4,68,1.34,0,0
51197,0,0,15.8,-0.006,1828761,-309535,5652932,5772873,0.171,34290,3.5,28684,23.97580881,0.002,0.012,0.032,0.003660577,0.221,3.6,15.4,92,1.38,0,0
51510,0,0,166,0.159,14194330,62610514,136175256,320927,0.522,89874,5,159428,4122.068432,0.001,0.168,0.213,0.059920466,0.122,2.1,10.1,334,1.66,0,0
51540,1,2.115685694,532.65,0.0115,120644472.5,22823453.5,1037307486,27229082,0.6585,981184.5,6.45,47266,1781.366088,0.003,0.054,0.186,0.071129353,0.122,2.4,23.1,585,2.21,0,0
51590,0,0,138.9,0.077,5400955,26218322,43383917,41533555,0.491,134088,4.5,40044,361.262772,0.001,0.041,0.486,0.011312556,0.213,5,25.6,295,1.56,0,0
51595,0,0,7.9,-0.517,3382541,-8640541,25207461,3108559,0.113,7956,4.2,5346,298.9753802,0.001,0.055,0.697,0.002805836,0.202,5,20.7,70,1.24,0,0
51620,0,0,17.7,-0.263,935000,-10586970,23936591,2037238,0.236,28952,5.1,7967,369.4652613,0,0.011,0.589,0.00338898,0.191,4,18.3,75,1.28,0,0
51630,0,0,285.8,0.023,23113164,10732784,200868623,30055475,0.663,197962,5.6,29036,1072.738712,0.002,0.108,0.206,0.022902604,0.119,3.4,14.5,421,1.69,0,0
51640,0,0,22.3,-0.09,1583956,-4714875,5895894,7144507,0.158,47036,3.5,6347,297.5331609,0,0.166,0.072,0.00299354,0.187,3.3,21.7,141,1.25,0,0
51650,0,0,101.7,0.074,9426740,18163016,35807000,17511419,0.602,194182,5.3,134510,1010.281156,0.004,0.056,0.493,0.025946026,0.157,3.8,15.4,172,1.7,0,0
51660,0,0,126.4,0.016,4783293,7353786,66003000,18064359,0.531,279006,4.3,53016,1180.536644,0,0.193,0.066,0.039969066,0.098,3.2,28,238,1.65,0,0
51670,0,0,47.8,0.151,2968467,16207462,28005272,9793655,0.447,29648,4.4,22529,840.0475176,0.001,0.076,0.413,0.014337077,0.157,4.3,19.7,107,1.35,0,0
51680,1,1.217018791,356.3,0.2275,24657135.5,204661333,573097184.5,14682614.5,0.7095,415786,5.3,82168,647.7953259,0.002,0.04,0.284,0.026506669,0.145,3.7,20.8,435,1.8,0,0
51683,0,0,67.2,-0.032,6791829,-5369509,72061041,12852336,0.73,54537,4.6,41085,1610.488066,0.004,0.359,0.132,0.055129609,0.108,2.5,8.4,94,1.72,0,0
51700,1,0.557957874,165.9,-0.109,40932060.5,-86600957.5,396294213,18360491.5,0.586,359162,4.9,179225,1001.16449,0.002,0.088,0.397,0.031775701,0.133,3.5,15.2,472,1.84,0,0
51710,1,0.411960023,749.7333333,0.121333333,150746693,162110464.7,287621749,139291278.7,0.794,1199137.667,5.666666667,242742,1759.180609,0.003,0.079,0.409,0.037335937,0.116,3.5,19.7,828,1.953,0,1
51720,0,0,26.8,-0.224,1368953,-12827778,44209741,7542019,0.433,44375,3.8,3981,205.5652572,0.001,0.011,0.046,0.033659884,0.187,3.7,20.8,63,1.47,0,0
51730,0,0,162.2,-0.145,954481,-25879305,207159568,18079007,0.541,52672,6.1,31346,532.6874151,0.002,0.048,0.769,0.010336247,0.17,5.6,24.1,304,1.215,0,0
51740,0,0,122,-0.013,7063343,-4280741,91604331,15486094,0.568,198566,5.7,94398,1094.492318,0.005,0.043,0.522,0.013252399,0.151,3.9,19.2,215,1.71,0,0
51760,2,0.867919943,557.92,0.1624,214301240.8,140005372.8,337878853.4,53704600.4,0.6184,425059.2,6.18,230436,1484.994723,0.001,0.067,0.475,0.020782343,0.138,3.3,22.3,816,1.68,1,0
51770,0,0,491.25,-0.0375,84966254.5,-58988590,389193514,75780893,0.6665,530253,6.55,99143,900.3077381,0.002,0.061,0.282,0.030965373,0.169,3,20.2,636,1.97,0,1
51775,0,0,216.8,0.128,21239523,45471753,71166520,13623557,0.657,87843,5.4,25301,672.887268,0.001,0.032,0.066,0.018576341,0.19,2.8,9.7,330,1.6,0,0
51800,0,0,122.9,0.179,3566654,45773000,35202000,21783453,0.687,169987,4.7,92108,89.09630401,0.002,0.042,0.411,0.018597733,0.149,3,10.9,155,1.52,0,0
51810,0,0,156.45,0.1265,9829454,40490713,46216000,28292281.5,0.7605,189180.5,5.1,449974,709.925957,0.002,0.08,0.185,0.066499398,0.148,2.7,7.5,401,1.645,0,0
51840,0,0,286.2,-0.038,37132010,-24905225,119857174,36362033,0.629,154396,5.2,28078,1179.277675,0.002,0.174,0.099,0.017878766,0.164,2.8,15.3,389,1.79,0,0
53005,0,0,123.15,-0.099,23137735.5,-27769038,75387270.5,13924028.5,0.6305,251634,4.6,204390,46.42123525,0.006,0.213,0.015,0.02441411,0.154,5.2,9.8,394,1.497,0,0
53007,0,0,115.9,-0.04,2386376,-18875837,156565627,8916822,0.659,248395,4.6,77200,10.20382718,0.006,0.278,0.004,0.010738342,0.196,4.9,10.9,221,1.355,0,0
53009,0,0,35.2,-0.089,9112,-18277443,20295332,4052519,0.451,294122,3.8,77331,17.17259944,0.045,0.062,0.01,0.014483196,0.305,6.6,13.3,103,1.345,0,0
53011,1,0.204816883,372.8,-0.003666667,24331417.67,-17391305.67,84004602.33,29264605.67,0.627666667,419448.6667,4.533333333,488241,299.9456009,0.005,0.093,0.016,0.042710465,0.16,4.7,8.8,602,1.76,0,0
53015,0,0,76.4,-0.031,1779738,-9022998,86309660,7427444,0.484,213557,4.3,110593,37.43664778,0.01,0.088,0.007,0.011691518,0.193,6,12.2,166,1.51,0,0
53027,1,1.33224977,33.6,-0.321,1669281,-24187635,58910470,6744365,0.685,68675,4.6,75061,15.24260226,0.039,0.099,0.01,0.015107712,0.223,7.1,17.3,59,1.21,0,0
53033,3,0.133168678,644.5066667,-0.1052,77438987,-193385559.1,488661625,42253060.8,0.68,582681.0667,5.54,2252782,411.1965838,0.005,0.096,0.061,0.164644426,0.135,2.8,9.2,3479,1.815,0,1
53041,0,0,47.8,0.071,1227641,15536087,29769038,9659890,0.412,78504,4.5,80707,12.96883198,0.006,0.1,0.005,0.011324916,0.213,6.2,12.5,141,1.25,0,0
53053,2,0.220999359,380.3,0.141428571,50228197.57,289568103.1,425208608.7,26077726,0.752428571,427536.7143,5.857142857,904980,209.5053303,0.011,0.106,0.064,0.059165948,0.142,5.1,8.7,1228,1.748,0,0
53057,0,0,95.1,-0.154,7378411,-52313801,168571724,9112917,0.694,265341,5.2,129205,28.83237552,0.015,0.183,0.007,0.018931156,0.215,5.4,9.7,205,1.55,0,0
53061,0,0,261.45,-0.234,7284229,-68988352.5,85908443,6927527.5,0.7265,108186.5,5.7,822083,152.1232586,0.007,0.1,0.028,0.099318439,0.14,3,7.5,748,1.538,0,0
53063,0,0,172.075,-0.057,8307480.5,-38869782.25,111222292.5,7417624.5,0.51125,91392.5,5.175,522798,114.4365716,0.012,0.056,0.015,0.021264427,0.166,5.2,13,1186,1.925,0,0
53065,0,0,11.6,0.048,267294,2681379,6948820,1543552,0.464,43064,3,45723,7.125936624,0.046,0.036,0.004,0.006276928,0.239,7,13.5,48,1.22,0,0
53067,0,0,140.55,-0.185,4236027,-41461495,43290835.5,7897861,0.548,76180.5,4.75,290536,155.2640987,0.013,0.087,0.029,0.054375361,0.179,4.8,8.7,411,1.985,0,0
53071,0,0,52.9,-0.093,1223746,-17496587,23862508,4606456,0.441,90717,4.3,60760,18.47162804,0.004,0.212,0.017,0.016359447,0.187,4.9,13.3,120,1.79,0,0
53073,0,0,163.6,0.047,3874693,30899567,86309660,9298339,0.764,183682,4.3,229247,41.99102106,0.027,0.092,0.01,0.039158637,0.18,5,14.9,207,1.73,0,0
53077,0,0,115.7,-0.123,11500696,-58682993,202481287,3450320,0.556,363950,3.7,250873,22.55492893,0.036,0.489,0.008,0.009036445,0.14,7,16.5,371,1.553,0,0
54003,0,0,102.9,-0.035,15187813,-8786442,59597178,12273326,0.647,134938,5,119171,143.2738364,0.001,0.042,0.072,0.009750694,0.15,3.5,11.5,146,1.47,0,0
54011,0,0,334.8,0.021333333,41204568.67,26402912.33,290331632,20887822.33,0.717333333,420291.6667,6.233333333,91945,126.3262985,0.002,0.014,0.05,0.01416064,0.194,4.2,19.3,679,1.84,0,1
54025,0,0,27,0.034,1120444,2163880,15432873,4817326,0.322,40901,4.8,34662,13.12306596,0,0.019,0.024,0.006664359,0.235,4.6,15.8,92,1.42,0,0
54033,0,0,155.5,0.051,18595169,22595361,109806000,14441334,0.67,270559,4.6,67256,62.4211724,0,0.016,0.017,0.006081242,0.198,4.4,16.7,232,1.59,0,0
54037,0,0,10.9,0.121,6352137,8036554,11805000,4045741,0.437,32194,3,57146,105.4212199,0.002,0.055,0.063,0.014471704,0.167,3.1,9.7,25,1.24,0,0
54039,0,0,286.55,0.094,19447801,-38459173,143643508.5,26238205,0.5505,254226.5,5.5,178124,76.27732267,0.002,0.011,0.072,0.011851295,0.212,4.6,17.1,1034,1.835,0,1
54041,0,0,12.1,-0.062,1256295,-2895909,17540726,3344317,0.247,43020,3.4,15907,15.87301022,0.002,0.012,0.003,0.00314327,0.211,6.2,17.3,70,1.41,0,0
54051,0,0,36.7,0.017,17538190,1492411,31037865,3782483,0.39,100236,4,30531,38.59487921,0.004,0.01,0.01,0.00255478,0.23,6.3,13.9,59,1.36,0,0
54055,0,0,81.1,-0.046,2379508,-8403612,17525430,8686923,0.758,89692,4.9,58758,54.14911118,0.002,0.011,0.061,0.006671432,0.224,5.7,22.7,146,1.495,0,0
54061,0,0,896.85,-0.133,224330504.5,-258151560,423747425,83265135,0.698,1282833,5.55,105612,113.2408904,0.001,0.021,0.036,0.035734576,0.132,3.6,18.3,794,1.955,0,1
54069,0,0,139.7,-0.098,45023338,-38841666,37638402,26855250,0.626,312581,4.9,41411,151.0804744,0.002,0.011,0.04,0.007679119,0.222,4.5,12.5,223,1.58,0,0
54081,0,0,99.45,-0.064,4003100.5,-4973816.5,43195190.5,10000962,0.5505,54075.5,5.35,73361,46.79024267,0.004,0.016,0.076,0.009650904,0.212,4.7,20.7,413,1.59,0,0
54083,0,0,20.1,-0.096,1748398,-9306470,12404845,6193793,0.223,84614,3.6,28695,10.65615135,0.004,0.009,0.02,0.005750131,0.222,6,19.4,90,1.39,0,0
54097,0,0,7.9,0.094,13356615,6441727,16397538,2559393,0.317,88215,2.5,24176,26.32097836,0.001,0.013,0.016,0.00223362,0.21,6,19,25,1.08,0,0
54103,0,0,6.7,-0.137,70754,-2723802,2122278,2094639,0.14,20730,6.3,15065,16.24452952,0,0.003,0.01,0.004314637,0.232,7.2,18.3,48,1.23,0,0
54107,0,0,155.1,-0.089,13876905,-26824758,79637879,13527576,0.618,173260,5.3,83518,87.98253619,0.002,0.011,0.013,0.00504083,0.209,5.1,15,230,1.53,0,0
55005,1,2.210237822,14.5,0.105,1230299,16217949,39077145,2266216,0.361,126108,3.3,45244,20.24132363,0.007,0.025,0.014,0.007139068,0.226,4,12.3,90,1.173,0,0
55009,0,0,105.9666667,0.118666667,26059783,66087208,167846629.7,9034227.333,0.577333333,171818.3333,4.666666667,264542,192.6838135,0.023,0.084,0.023,0.031465703,0.154,3.1,8.6,628,1.915,0,0
55017,0,0,29.1,-0.11,1708291,-4821964,10176058,2200064,0.286,91590,5.6,64658,24.7577329,0.002,0.017,0.012,0.012945034,0.184,3.8,11.3,151,1.173,0,0
55021,0,0,12.7,-0.083,1683873,-7776058,17152300,3265359,0.296,42338,3.6,57532,29.01620693,0.003,0.032,0.012,0.007578391,0.184,3.1,7.6,68,1.325,0,0
55025,2,0.365834698,361.7,0.067,57794656.4,102039086.8,419424787.2,26934500,0.638,613666.6,5.1,546695,176.4152046,0.003,0.063,0.05,0.057013508,0.142,2.4,10.8,1247,1.745,1,1
55027,0,0,14.55,-0.0755,5627761,-6841703.5,13008089.5,3698470,0.227,58429.5,3.35,87839,38.7284716,0.003,0.047,0.027,0.006420838,0.182,3,8.9,230,1.353,0,0
55033,0,0,11.9,0.076,7920824,7769890,39027943,1340094,0.474,67447,3.1,45368,20.60397445,0.001,0.018,0.006,0.026538529,0.161,3.5,12.5,25,1.23,0,0
55035,0,0,105.65,0.043,21404991,10321188.5,141397095.5,5937176.5,0.592,172592.5,4.85,104646,63.33693559,0.004,0.024,0.009,0.037211169,0.162,3.1,12.9,418,2.033,0,0
55039,0,0,61.8,0.661,14381434,507285078,167041372,7612679,0.538,75621,3.7,103403,55.48364289,0.005,0.05,0.014,0.013220119,0.19,2.9,9.5,133,1.635,0,0
55045,0,0,19.3,-0.119,20272923,-19558257,25467804,3538543,0.332,184234,2.9,36960,24.43370359,0.002,0.03,0.004,0.006358225,0.193,2.9,7.7,58,1.54,0,0
55059,0,0,69.7,0.1305,13933760.5,33097224.5,42139028,14441219.5,0.602,107560,4.75,169561,240.8158287,0.003,0.129,0.071,0.014572927,0.146,4,12,274,1.485,0,0
55063,0,0,140.1333333,0.084666667,35267441,142430797,295867626,17775743.33,0.482333333,473357.6667,4.766666667,118016,100.8617648,0.003,0.019,0.014,0.043951668,0.169,2.9,10.9,395,1.785,0,0
55071,0,0,17,0.628,8057620,-1109645967,30654174.5,3137251.5,0.271,72900.5,3.3,78981,51.74699109,0.005,0.038,0.009,0.027677543,0.211,3.4,10.4,127,1.57,0,0
55073,0,0,240.55,0.036,78433835,25059643.5,226527447,21075473.5,0.5695,520461.5,5.05,135692,33.9041464,0.002,0.027,0.006,0.05795478,0.182,2.9,7.5,322,1.845,0,0
55075,0,0,31,-0.066,15860560,-6468028,14899066,3138665,0.563,48854,3.7,40350,11.13238952,0.005,0.017,0.007,0.004584882,0.245,4.6,12,55,1.5,0,0
55079,2,0.211477743,459.46,-0.2645,79634999.5,-154604487.5,545150093.6,44915077.05,0.5724,483374.7,5.77,945726,1512.095723,0.005,0.147,0.261,0.04311714,0.14,4,19.1,2557,1.877,1,1
55085,0,0,18.2,-0.27,3313799,-6957298,29231883,2416270,0.376,47868.5,4.2,35595,12.33759119,0.013,0.015,0.006,0.004635483,0.267,4.3,9.4,102,1.405,0,0
55087,0,0,133.9,0.127,6544686,45795111,154815380,10492187,0.513,230297,4.6,187885,113.7786013,0.015,0.042,0.013,0.034393379,0.153,3,7.2,441,1.935,0,0
55089,0,0,64.1,0.0505,5218461.5,12274266.5,97143533,5580227,0.534,67677.5,4.55,89221,147.8366201,0.002,0.029,0.013,0.022080004,0.204,2.9,4.2,246,1.665,0,0
55095,0,0,7.4,-0.054,420784,-3173373,6940177,2354515,0.295,52400,2.9,43783,18.49397103,0.01,0.019,0.004,0.004796382,0.213,4.1,9.6,75,1.3,0,0
55097,0,0,29.1,-0.14,10335491,-24374492,62482612,4978893,0.355,138717,4,70772,34.11908571,0.003,0.032,0.007,0.028245634,0.173,3.3,11.3,84,1.52,0,0
55101,0,0,78.6,0.1195,9173655,28855919,63643945.5,9202193,0.5525,152198,4.6,196311,227.8980131,0.004,0.129,0.109,0.012490385,0.171,4.1,12.6,304,1.51,0,0
55105,2,1.22433488,98.675,-1.06,17191410.25,-324743061.3,198990839,17650222.5,0.4315,317827.75,4.275,163354,87.82640409,0.002,0.085,0.043,0.011967873,0.171,3.7,10.9,367,1.41,0,0
55109,0,0,8.95,-0.0115,2705281,-735114.5,6652283.5,1879183,0.3585,36806,1.95,90687,48.46666113,0.002,0.023,0.008,0.010431484,0.147,3.4,4.7,75,1.323,0,0
55111,0,0,14.8,-0.004,1347998,-253137,18031949,1837953,0.345,50870,3.2,64442,29.92171939,0.01,0.049,0.008,0.006455417,0.191,2.9,8.6,104,1.397,0,0
55117,0,0,30.85,0.0665,62378448,12903433.5,48372715,4111643.5,0.3085,50159.5,3.65,115340,87.05884248,0.002,0.062,0.018,0.055886943,0.185,2.7,7.5,189,1.545,0,0
55119,0,0,9.8,0.016,3952995,1414164,10100169,1578785,0.392,46319,3.2,20343,8.055616604,0.002,0.02,0.005,0.001573023,0.196,3.7,10.3,25,1.2,0,0
55127,0,0,22.4,0.099,12297370,6893631,31409128,3511337,0.415,24201,4.1,103868,72.20233977,0.002,0.11,0.009,0.01012824,0.184,3.3,10.1,79,1.385,0,0
55133,0,0,106.4,0.0772,7692306.2,30847861.4,71257473,8316082.2,0.5678,193602.8,4.34,404198,283.8929247,0.002,0.046,0.016,0.034253015,0.192,2.9,5,550,1.638,0,0
55139,0,0,112.7333333,0.092333333,14757263,33161682,101731716.3,13947774.33,0.543333333,212578.6667,3.833333333,171907,152.6913807,0.006,0.04,0.022,0.026653947,0.168,3,10.4,315,1.763,0,0
55141,0,0,154.3,-0.027666667,227297506.7,-70966017.33,1301237079,18281344.33,0.627333333,353004.6667,4.633333333,72999,35.54172271,0.005,0.029,0.006,0.020781107,0.211,3.8,10.1,246,1.75,1,0
56001,0,0,10,0.087,2801197,9059268,12758091,7956767,0.131,36139,5.1,38880,3.512050608,0.008,0.094,0.01,0.029989712,0.122,3.1,20.4,66,1.47,0,0
56013,0,0,19.2,0.033,8265293,2088890,9005924,12787961,0.144,30665,3.3,39261,1.650635198,0.2,0.069,0.006,0.001400881,0.188,4.4,15.7,133,1.28,0,0
56025,1,1.252222695,91,0.062,15707713,16699396,47613005,19778740,0.403,67816,4.4,79858,5.773467675,0.01,0.083,0.013,0.00663678,0.159,3.9,9.9,235,2.18,0,0
